"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmem44",3.75386844461489e-15,-0.347100808134039,0.227,0.44,6.11767940418888e-11
"Scnn1a",3.95270153274776e-15,-0.363268548896473,0.776,0.875,6.44171768791903e-11
"Plxna1",3.99448445057165e-15,-0.385170835400304,0.707,0.808,6.50981130909661e-11
"Dach1",4.07039441319685e-15,-0.371675227754863,0.257,0.467,6.6335217751869e-11
"Cd40",4.43071418989302e-15,0.303269344287723,0.633,0.414,7.22073491526866e-11
"Selplg",4.49778116845161e-15,0.342060345186295,0.854,0.695,7.3300339702256e-11
"Scnn1g",4.61704601009794e-15,-0.398674372215661,0.514,0.677,7.52439988265661e-11
"Sox13",4.84793769060533e-15,-0.375355385112861,0.271,0.477,7.90068405437951e-11
"Cdc42ep1",5.11221796467357e-15,-0.380288150376071,0.522,0.692,8.33138161702852e-11
"Dnajb11",5.23884630393651e-15,0.301136071156812,0.627,0.42,8.53774782152533e-11
"Hspg2",5.49246999098134e-15,-0.355145602482824,0.718,0.851,8.95107834430229e-11
"Rsu1",5.52920498065517e-15,-0.340571365275435,0.793,0.883,9.01094535697372e-11
"Pdgfa",6.3638405751092e-15,-0.319836902428169,0.923,0.955,1.03711509852555e-10
"Arhgef15",9.38200044144636e-15,-0.348229444053831,0.268,0.483,1.52898461194251e-10
"Itgal",1.09859928453957e-14,0.307295996722256,0.807,0.619,1.79038725401413e-10
"Gbp9",1.10613570982292e-14,0.341061594685425,0.751,0.592,1.80266936629841e-10
"Tmbim1",1.11288873950303e-14,-0.398970901462146,0.616,0.737,1.81367477876809e-10
"Efna1",1.17912331194437e-14,-0.389263842455559,0.613,0.768,1.92161726147573e-10
"Dll4",1.23300634828134e-14,-0.362993938071131,0.224,0.428,2.0094304457941e-10
"Myh14",1.24940724526859e-14,-0.389481032948879,0.707,0.793,2.03615898761422e-10
"Vegfd",1.28890889397408e-14,-0.413613489439127,0.45,0.621,2.10053482450956e-10
"Cnn2",1.4207606683332e-14,-0.268879774237182,0.981,0.997,2.31541366118261e-10
"Ehf",1.56198920176117e-14,0.255981802083693,0.459,0.258,2.54557380211018e-10
"Jak3",1.58608745517982e-14,0.316254226913662,0.577,0.385,2.58484672570656e-10
"Birc3",1.80528316951919e-14,0.305627054004109,0.522,0.328,2.94206998136543e-10
