"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cxcr6",5.88282224179142e-09,0.408919589689465,0.699,0.404,8.32066377878978e-05
"Hist1h1b",6.29990042340778e-09,0.324800390202907,0.452,0.197,8.91057915886797e-05
"Bcl2l14",6.77276443616588e-09,0.354276232514923,0.495,0.235,9.57939801851302e-05
"Vpreb3",7.19019512245106e-09,0.27873651912983,0.301,0.105,0.000101698119811948
"Trp53",8.03800202419872e-09,0.338264172868575,0.72,0.393,0.000113689500630267
"Krt83",8.0869512355625e-09,0.283843715980049,0.323,0.118,0.000114381838275796
"Procr",8.11231318648439e-09,0.357336317543584,0.559,0.283,0.000114740557709635
"Gimap7",8.94139473495876e-09,0.430851395205253,0.806,0.498,0.000126467087131257
"Itgb7",9.6245317203832e-09,0.329778295358559,0.505,0.241,0.0001361293766531
"Snx22",9.62455466870142e-09,0.347640366561018,0.538,0.271,0.000136129701234113
"Cdca8",9.74989723022655e-09,0.31592154721875,0.355,0.141,0.000137902546424324
"Naaa",1.03247119392438e-08,0.530251312672431,0.935,0.871,0.000146032725668664
"Tmem150b",1.05788158947555e-08,0.280119735957639,0.312,0.114,0.000149626772015422
"Ppm1h",1.06326836052374e-08,0.292165088455082,0.505,0.234,0.000150388676912477
"Btg1",1.29215123991702e-08,0.392955649114046,0.828,0.48,0.000182761871373864
"Cenpa",1.30360754155591e-08,0.290840687914691,0.462,0.208,0.000184382250677667
"Mcm6",1.54766925911711e-08,0.270303238546913,0.43,0.185,0.000218902340009524
"Ccl6",1.58974874043881e-08,-0.57292099929825,0.656,0.902,0.000224854061847665
"Igkc",1.59204655596204e-08,0.55839437499858,1,1,0.000225179064875271
"Tspan7",1.60214568979213e-08,-0.757824199063871,0.258,0.516,0.0002266074863642
"Hist2h2bb",1.61401091013977e-08,0.497624292369416,0.914,0.922,0.000228285703130169
"H2-DMb2",1.6615612221795e-08,0.282176053049138,1,0.998,0.000235011219265069
"Laptm5",1.70843412273504e-08,0.407779010422941,0.978,0.984,0.000241640922319644
"Dpy19l1",2.06422174612739e-08,0.291573443836727,0.613,0.311,0.000291963523772258
"Il12rb1",2.15288388822032e-08,0.310148674170327,0.409,0.18,0.000304503897149881
"Eaf1",2.19232209481844e-08,0.277925825885331,0.602,0.299,0.00031008203709112
"Igfbp7",2.34688580357319e-08,-0.335652866253426,1,0.998,0.000331943528057392
"Cdc42bpg",2.6756149966544e-08,-0.647653654358502,0.43,0.644,0.000378438985126798
"Birc5",2.7061077392997e-08,0.279758983744286,0.452,0.202,0.00038275187864655
"Cdc37",2.71039897689118e-08,0.292564445984715,0.548,0.269,0.000383358831291488
"Pakap.1",2.78724506266122e-08,-0.676113423298447,0.839,0.907,0.000394227941662803
"Rnase4",2.9163540997373e-08,-0.474343092700918,0.559,0.79,0.000412489123866844
"Pex16",3.13759377497408e-08,0.281281335773974,0.505,0.241,0.000443781263532334
"Traf1",3.43539765141598e-08,0.426670099486677,0.871,0.64,0.000485902643816276
"Cd40",3.64166817663005e-08,0.410376121908981,0.699,0.412,0.000515077546902554
"Trbc1",3.64284155193055e-08,0.400845947096207,0.548,0.296,0.000515243509105057
"Traj18",3.75501858067156e-08,0.311481788684649,0.409,0.181,0.000531109828050186
"Spib",3.85451372765998e-08,0.268239583820474,0.645,0.337,0.000545182421640228
"Tubb2b",3.9478533143248e-08,0.313407522061865,0.409,0.181,0.0005583843727781
"Selplg",4.07953520227143e-08,0.467998153726501,0.882,0.715,0.000577009459009272
"Lcp2",4.10093023732106e-08,0.445322001016905,0.849,0.605,0.000580035572766691
"Slc15a3",4.12458752114945e-08,0.257951865115183,0.441,0.195,0.000583381658991378
"Eno2",4.14909849740116e-08,0.310347303577709,0.441,0.203,0.00058684849147242
"Col4a2",4.32845259509051e-08,-0.450400804356956,0.828,0.942,0.000612216335049601
"Rundc1",4.41948588410197e-08,0.320397340896173,0.645,0.36,0.000625092083447383
"Hist2h2ac",4.52873132841144e-08,0.357077895748932,0.677,0.387,0.000640543759090515
"Aebp2",4.54069745193698e-08,0.40198485164984,0.839,0.543,0.000642236247601967
"Sh2d1a",4.69984208819996e-08,0.283599004752104,0.398,0.173,0.000664745664955002
"Thy1",4.72912690490019e-08,0.416495728288879,0.634,0.367,0.000668887709429083
"Sulf1",4.77556109501625e-08,0.301908950168874,0.462,0.218,0.000675455361279099
"Arrb2",4.84208168779299e-08,0.281985585685881,0.559,0.279,0.00068486403392144
"Limd2",5.03457183994736e-08,0.365484211944928,0.989,0.974,0.000712089841042154
"Stk10",5.14895887008134e-08,0.333208261386521,0.71,0.389,0.000728268742584305
"Melk",5.21639501184964e-08,0.257932578135097,0.376,0.156,0.000737806910476014
"Psmb8",5.53874211066021e-08,0.299593936621683,1,0.998,0.00078339968413178
"Samd1",5.63648358000937e-08,0.290920621374789,0.57,0.291,0.000797224237556525
"C1qa",6.15516971072352e-08,0.377390230952605,1,0.995,0.000870587203884735
"Tgfbi",6.3202140794846e-08,0.420652293859055,0.839,0.591,0.000893931079402301
"H2-M2",6.42651633332998e-08,0.341614482238107,0.656,0.355,0.000908966470186192
"Aqp5",6.87074009907393e-08,-0.49607664170569,0.656,0.882,0.000971797479613017
"C1qtnf12",6.87969728775977e-08,0.261413482783982,0.387,0.165,0.000973064384380742
"Klhl5",6.99020405218734e-08,-0.506082113409754,0.538,0.735,0.000988694461141378
"Taf15",7.05651404637915e-08,0.276239449257444,0.473,0.223,0.000998073346719868
"Cavin2",7.11390901985194e-08,-0.727784666107853,0.323,0.55,0.00100619129176786
"Ptpn18",7.44845880723738e-08,0.337522754066102,0.978,0.962,0.00105351001369565
"Sptbn1",7.54369666910521e-08,-0.515318319362333,0.731,0.902,0.00106698045687824
"Hdac1",7.8129225280517e-08,0.307777104778822,0.602,0.316,0.00110505976236763
"Rnase6",8.02750299518212e-08,0.348997718222606,0.645,0.368,0.00113541002363856
"Psme1",8.08581971079582e-08,0.312566792165133,0.978,0.974,0.00114365833989496
"Sec11c",9.09540281546658e-08,0.313728727682893,1,0.984,0.00128645377421959
"Tent5c",9.17109025591618e-08,0.317759525392791,0.677,0.382,0.00129715900579678
"Kcnj8",9.28580372108164e-08,0.266822218299749,0.419,0.189,0.00131338407830979
"Scd1",9.30762783521269e-08,-0.47185309562012,0.763,0.935,0.00131647088101248
"Arpin",9.9441358624785e-08,0.288528040207246,0.473,0.228,0.00140649857638896
"Parvg",9.99596659901495e-08,0.279758983744286,0.441,0.206,0.00141382951576468
"Def6",1.0560347033357e-07,0.325080172040473,0.559,0.293,0.00149365548439801
"Fkbp5",1.0991193779835e-07,0.260480691425922,0.43,0.195,0.00155459444821987
"Mcm5",1.12382643735509e-07,0.266186809771138,0.419,0.188,0.00158954011299504
"Cyp1b1",1.13750663487009e-07,0.315241882040009,0.667,0.365,0.00160888938436025
"Hspe1",1.17767330254142e-07,0.346255224079416,0.968,0.937,0.00166570111911459
"Bcl2a1b",1.18961008904171e-07,0.297637910768567,0.473,0.231,0.00168258450994059
"Trbv31",1.19026439463946e-07,0.311602912917965,0.441,0.215,0.00168350995977806
"Jchain",1.40242416706915e-07,0.662078080471308,0.957,0.972,0.0019835887419026
"Amotl2",1.41403460283401e-07,-0.497931162497704,0.645,0.793,0.00200001054224842
"Rhog",1.44298264581914e-07,0.2927866126902,0.645,0.35,0.0020409546542466
"Cyfip2",1.46529371949041e-07,0.395864726893142,0.806,0.532,0.00207251143684723
"Nt5c",1.50500382612078e-07,0.324143724264902,0.699,0.403,0.00212867741166523
"Dck",1.52928005413935e-07,0.25265312813026,0.527,0.257,0.0021630137085747
"Slc11a2",1.59225381886943e-07,0.281955158318267,0.656,0.357,0.00225208380140892
"Ccl5",1.67533575654528e-07,0.390884288225616,0.957,0.917,0.00236959489405764
"Podnl1",1.73923178583408e-07,0.296316322360606,0.43,0.206,0.00245996943788372
"Fam78a",1.90935374242376e-07,0.259411312093408,0.441,0.205,0.00270058993328417
"Aqp1",1.97604739796151e-07,-0.72541674435481,0.602,0.707,0.00279492143967677
"Coro1a",1.9852793290333e-07,0.328459887491577,0.688,0.392,0.0028079790829847
"Retnla",2.01210625157226e-07,0.942001565284424,0.591,0.36,0.0028459230822238
"Hist1h4f",2.30994551123301e-07,0.281093104964014,0.301,0.121,0.00326718693108797
"Slamf7",2.4113687081968e-07,0.296818293784078,0.591,0.319,0.00341063990087355
"Lfng",2.58339707612061e-07,0.317266717517499,0.796,0.491,0.003653956824465
"Jak3",2.81343545047581e-07,0.365861128264428,0.785,0.483,0.00397932310115299
"Pfn1",3.07374491819594e-07,0.292130161852732,1,0.999,0.00434750481229634
"Tctex1d4",3.14593219752609e-07,0.312564098552211,0.301,0.121,0.0044496065001809
"Hcls1",3.52143632094304e-07,0.379907436796728,0.849,0.562,0.00498071953234184
"Ap2b1",3.54654166517015e-07,0.311705243852799,0.667,0.383,0.00501622853121666
"Cdkn2d",3.69919457116111e-07,0.26570391239858,0.495,0.249,0.00523214080145028
"Coa4",3.79125211804464e-07,0.304780921119237,0.484,0.248,0.00536234699576234
"Sema4a",3.94033487724616e-07,0.340739569949553,0.785,0.49,0.00557320965037697
"Lmnb1",3.9841029535485e-07,0.250455132051448,0.538,0.276,0.00563511521749901
"Zfp385a",4.00195863145833e-07,0.327146448244158,0.634,0.364,0.00566037028833466
"Rasip1",4.07322688909065e-07,-0.600240985465048,0.548,0.708,0.00576117211192981
"Msln",4.11730522187946e-07,0.446639665895752,0.505,0.266,0.00582351650582631
"Pglyrp1",4.38138985738923e-07,0.620411336725446,0.688,0.449,0.00619703781429132
"Traj15",4.92713235817889e-07,0.260071315935956,0.409,0.191,0.00696893600740822
"Efhd2",4.94951640449962e-07,0.349581231120722,0.935,0.88,0.00700059600252427
"H2-Ab1",5.17177394970019e-07,0.264732811782925,1,1,0.00731495707445595
"Alg5",5.23812358806694e-07,0.262778207583932,0.624,0.346,0.00740880200296187
"Zap70",6.16902118838331e-07,0.297564803074951,0.495,0.259,0.00872546356884935
"Oas1a",6.29571887494238e-07,0.259458169576308,0.376,0.173,0.0089046647767185
"Zc3h12a",6.30425965180566e-07,0.258373028463931,0.398,0.187,0.00891674485151393
"Paics",6.31811040094562e-07,0.319952801035739,0.591,0.337,0.00893633535109749
"Ppp1r18",6.48155991251382e-07,0.368631580964476,0.753,0.487,0.00916751834025955
"Ptprcap",6.71978781918711e-07,0.319604580678405,0.656,0.386,0.00950446789145825
"Ap5b1",6.78606993495709e-07,0.259601376806241,0.452,0.221,0.0095982173160033
"Rbl2",6.87784751851648e-07,0.304752218552701,0.581,0.331,0.00972802753018971
"Mfap4",8.05775095252996e-07,-0.593902759253,0.591,0.784,0.0113968829472584
"Eefsec",8.14360272607981e-07,0.295982008924969,0.581,0.323,0.0115183116957673
"Rnf138",9.03640528300936e-07,0.25347006693653,0.452,0.225,0.0127810916322884
"Tmem186",9.07043692443804e-07,0.293216104292971,0.441,0.225,0.0128292259859252
"Slc36a1",9.83190494520352e-07,0.280410644549507,0.548,0.302,0.0139062463544959
"Marcksl1",1.01668626096666e-06,0.399021847535611,0.828,0.615,0.0143800104751125
"Cfap43",1.03018226508185e-06,0.320490618391786,0.323,0.138,0.0145708979573177
"Cyp27a1",1.0306864839536e-06,0.268628482769541,0.452,0.225,0.0145780296290397
"Cited2",1.05326809494163e-06,0.281642807786778,0.581,0.33,0.0148974239348544
"Lrrc43",1.18428804866035e-06,0.258145850282076,0.258,0.099,0.0167505701602519
"Slc35c2",1.18618361902628e-06,0.269628622818104,0.677,0.391,0.0167773811075077
"Gmfg",1.22076221664366e-06,0.271624051961787,0.43,0.212,0.0172664607922079
"Med13l",1.23228769564064e-06,0.264349604946342,0.699,0.417,0.0174294771671413
"Zcchc17",1.25735595504506e-06,0.269597466126185,0.581,0.318,0.0177840426281573
"Prr13",1.29542973134628e-06,0.312209947388081,0.645,0.381,0.0183225581201617
"Sf3b6",1.42862392285251e-06,0.297120144405723,0.559,0.311,0.0202064567648258
"Snrpe",1.44628956318342e-06,0.295137583460702,0.699,0.422,0.0204563195816662
"Usp18",1.44758232219376e-06,0.269470013938206,0.538,0.291,0.0204746043651086
"Ddx39",1.46780023920582e-06,0.306998382063672,0.634,0.376,0.0207605665833271
"Stk39",1.53937175573892e-06,0.279758983744286,0.419,0.212,0.0217728741131713
"Eng",1.56783816022297e-06,-0.554263122558402,0.634,0.79,0.0221755029381937
"Atox1",1.63017148453194e-06,0.284705855733338,0.978,0.968,0.0230571454772197
"Dusp3",1.68664188991631e-06,-0.506235627116702,0.516,0.696,0.0238558628909762
"Dera",1.68751708609412e-06,0.299443216466893,0.667,0.401,0.0238682416657152
"Eif3c",1.68811490446473e-06,0.290869027452892,0.656,0.39,0.0238766972087492
"Incenp",1.69239470523297e-06,0.299221126975613,0.419,0.215,0.0239372307108152
"Hist1h2bb",1.70599895680074e-06,0.359312614098277,0.774,0.507,0.0241296492449897
"Akna",1.86557290411212e-06,0.394694499676711,0.892,0.713,0.0263866631557618
"Cyp4b1",2.03998712436703e-06,-0.571986216974962,0.505,0.704,0.0288535778870472
"Anxa3",2.13579048623881e-06,-0.363675344717703,0.731,0.884,0.0302086206373618
"Foxj1",2.2062984678487e-06,0.397649050982974,0.355,0.17,0.031205885529252
"Rasal3",2.20812691761157e-06,0.362184230787718,0.699,0.45,0.031231747122698
"Il16",2.26638498331326e-06,0.285788486044331,0.505,0.268,0.0320557492039827
"Slc29a3",2.39656363241612e-06,0.272566910046685,0.441,0.228,0.0338969960168936
"Asnsd1",2.40841738329963e-06,0.263739108952073,0.624,0.363,0.03406465546939
"Slc34a2",2.42360610148075e-06,-0.423692446543578,0.613,0.855,0.0342794846993438
"Plvap",2.45359591883036e-06,-0.44950886284431,0.763,0.883,0.0347036606759367
"Arhgdib",2.48694271301281e-06,0.294495409858841,0.946,0.929,0.0351753177328532
"Lsp1",2.5131852437477e-06,0.405151326552852,0.839,0.669,0.0355464920875674
"Kcnab2",2.58218878300006e-06,0.34432572974192,0.409,0.216,0.0365224781467528
"Smap2",2.61598151281739e-06,0.39261643660098,0.57,0.348,0.0370004425172892
"Acap1",2.65331737328841e-06,0.310684067127531,0.72,0.444,0.0375285209277913
"Ncoa7",2.85717298839775e-06,0.290353189689641,0.516,0.289,0.0404118547478978
"Plpp3",2.88419426478314e-06,-0.399698897714472,0.731,0.847,0.0407940436810928
"Ier3",3.11332998494459e-06,-0.485367854465079,0.505,0.673,0.0440349393070563
"Rgs3",3.13217681067628e-06,0.253346884955659,0.505,0.271,0.0443015088102054
"Upp1",3.28793211084107e-06,0.28176584689315,0.43,0.221,0.0465045117757361
"Katnb1",3.2992387642269e-06,0.293050480096676,0.419,0.216,0.0466644330812253
"Il2rg",3.4404122293195e-06,0.271561653006699,0.774,0.467,0.0486611905714951
"Thbd",3.59511479693758e-06,-0.614652672582542,0.247,0.449,0.0508493036878852
"Tsg101",3.79633847706432e-06,0.289532394739229,0.559,0.324,0.0536954114195978
"Cotl1",3.94935164048997e-06,0.317853616315025,0.957,0.964,0.0558596296030902
"Jun",4.01871227734555e-06,-0.435029186749788,0.763,0.869,0.0568406664507754
"Unc93b1",4.53678158326243e-06,0.27553888317029,1,0.982,0.0641682387136638
"Zswim4",4.66652677533832e-06,0.257156810497494,0.634,0.362,0.0660033547103852
"Sh2b1",4.92377197268609e-06,0.259403893131506,0.634,0.373,0.0696418307816721
"Ppp4r2",4.92442651176632e-06,0.254873588110038,0.43,0.224,0.0696510885824229
"Gsn",4.99367360718965e-06,-0.595193503651635,0.871,0.878,0.0706305195000904
"Hnrnpa2b1",5.46027414223523e-06,0.283823053953068,0.989,0.985,0.0772301174677751
"Eif2s2",5.70591362876576e-06,0.348741975885051,0.742,0.52,0.0807044423652629
"Gm19935",5.87673275877121e-06,0.675837265137315,0.452,0.265,0.08312050814006
"Slc46a3",5.90312800449622e-06,0.349523875292676,0.71,0.488,0.0834938424955946
"Fmnl1",6.0122275739266e-06,0.294463767993244,0.742,0.482,0.0850369468056179
"Slpi",6.14667353070335e-06,0.447911981363029,0.946,0.971,0.0869385504182682
"Tmem131l",6.22748186213356e-06,0.29435765704661,0.548,0.324,0.0880815034580171
"Cs",6.27601491227768e-06,0.259147837849304,0.495,0.277,0.0887679549192554
"Ifitm1",6.36445607250389e-06,0.602485976309386,0.86,0.706,0.090018866689495
"Car4",6.38911307759358e-06,-0.607497516852923,0.258,0.453,0.0903676153694835
"Atp6v0a2",6.4263990853739e-06,0.265456651733652,0.462,0.255,0.0908949886635285
"Kbtbd11",6.61601588984364e-06,0.280635179221116,0.699,0.438,0.0935769287459485
"Nfkbie",6.69140044012187e-06,0.319365183401497,0.742,0.478,0.0946431678250838
"Nup210",6.73795233374151e-06,0.280394081476081,0.591,0.358,0.09530159780844
"Rab43",6.8572174570977e-06,0.366903340347491,0.753,0.524,0.0969884837131899
"Dock10",7.20753195333089e-06,0.310519885076914,0.731,0.468,0.101943331947912
"Qars",7.58213254894979e-06,0.265604597695007,0.452,0.243,0.107241682772346
"Nabp2",7.99670756890489e-06,0.257651861220277,0.57,0.335,0.113105431854591
"Tmem173",8.25755086021457e-06,0.270176475077814,0.559,0.328,0.116794799366875
"Pgk1",8.80405647161949e-06,0.286006754678797,0.763,0.496,0.124524574734586
"Cd82",8.92698453060989e-06,0.386999338710348,0.86,0.708,0.126263269200946
"Pecam1",8.97689381617825e-06,-0.507161717899046,0.398,0.578,0.126969186136025
"Ehd4",9.13485316399508e-06,-0.468682840936834,0.656,0.779,0.129203363151546
"Psmb9",9.36241933856568e-06,0.26471619546379,1,0.97,0.132422059124673
"Cep83",1.05510952145745e-05,0.268079167889968,0.613,0.365,0.149234690714942
"Sh3bgrl3",1.08215149095558e-05,0.3042462718719,0.978,0.964,0.153059506880757
"Mpeg1",1.08833589548421e-05,0.265209212398359,0.591,0.352,0.153934229057287
"Nfkb2",1.14158352795229e-05,0.328112693729291,0.796,0.577,0.161465574193572
"Ppp3ca",1.17394910673732e-05,-0.338820663996535,0.763,0.906,0.166043361656926
"Sash3",1.20177940229499e-05,0.274225336224295,0.688,0.431,0.169979678660604
"Hist4h4",1.22267857895144e-05,0.35692400476025,0.849,0.642,0.172935658206892
"Maf",1.25756502895712e-05,0.318519600827581,0.742,0.503,0.177869997695695
"Bphl",1.27812218339703e-05,0.272332970308771,0.538,0.307,0.180777601619676
"Clstn1",1.29509730452307e-05,-0.441747826809052,0.591,0.728,0.183178562751743
"Ptpn7",1.29982023553804e-05,0.280508167507381,0.505,0.294,0.1838465741145
"Med31",1.34875000619626e-05,0.262688826172954,0.505,0.297,0.190767200876399
"Shisa5",1.37604665203868e-05,0.269090957616619,1,0.994,0.194628038464351
"Socs3",1.39507412086472e-05,0.360579422268516,0.71,0.502,0.197319283655105
"Plbd1",1.42782071203597e-05,0.325789391051164,0.634,0.418,0.201950961510368
"Spc24",1.44135233031219e-05,0.256920685595003,0.398,0.206,0.203864873599356
"Traf3ip1",1.47682691398767e-05,0.295378019468006,0.333,0.165,0.208882398714416
"Efna1",1.49832825232764e-05,-0.4316298285533,0.387,0.564,0.211923548009221
"Tgfb1i1",1.5355429047325e-05,-0.437620784645969,0.581,0.726,0.217187188445365
"Pdgfa",1.55709803033064e-05,-0.37116840397613,0.774,0.895,0.220235945409965
"Tspo",1.56305941475185e-05,0.268699222997438,0.989,0.992,0.221079123622502
"Irf8",1.59690303339817e-05,0.362582664118815,0.957,0.956,0.225865965043837
"Manf",1.61867317252507e-05,0.257900091222886,0.688,0.427,0.228945133521946
"Il21r",1.63956384847425e-05,0.318443307258578,0.742,0.513,0.231899910728198
"Cfap65",1.65322091264275e-05,0.291204420931303,0.333,0.163,0.23383156588419
"Dnajc3",1.7082989185237e-05,0.264972210075286,0.473,0.272,0.241621799035992
